185.117, 129.540, 4.857, 15.401 False
184.956, 129.544, 4.824, 15.434 False
184.796, 129.547, 4.791, 15.467 False
184.637, 129.550, 4.761, 15.500 False
184.479, 129.553, 4.729, 15.533 False
184.322, 129.556, 4.701, 15.566 False
184.167, 129.558, 4.670, 15.599 False
184.012, 129.561, 4.641, 15.632 False
183.858, 129.563, 4.610, 15.665 False
183.705, 129.565, 4.582, 15.698 False
183.553, 129.568, 4.550, 15.731 False
183.402, 129.570, 4.521, 15.764 False
183.252, 129.572, 4.489, 15.797 False
183.103, 129.575, 4.460, 15.830 False
182.955, 129.577, 4.428, 15.863 False
182.809, 129.579, 4.399, 15.896 False
182.663, 129.580, 4.367, 15.929 False
182.518, 129.582, 4.338, 15.962 False
182.374, 129.583, 4.306, 15.995 False
182.231, 129.584, 4.278, 16.028 False
182.090, 129.585, 4.246, 16.061 False
181.949, 129.586, 4.217, 16.094 False
181.809, 129.586, 4.186, 16.127 False
181.670, 129.587, 4.156, 16.160 False
181.532, 129.588, 4.125, 16.193 False
181.396, 129.589, 4.097, 16.226 False
181.260, 129.590, 4.066, 16.259 False
181.125, 129.591, 4.037, 16.292 False
180.991, 129.592, 4.006, 16.325 False
180.858, 129.593, 3.977, 16.358 False
180.727, 129.594, 3.945, 16.391 False
180.596, 129.595, 3.916, 16.424 False
180.466, 129.596, 3.884, 16.457 False
180.337, 129.596, 3.855, 16.490 False
180.210, 129.597, 3.823, 16.523 False
180.083, 129.598, 3.793, 16.556 False
179.957, 129.598, 3.761, 16.589 False
179.833, 129.599, 3.730, 16.622 False
179.709, 129.599, 3.698, 16.655 False
179.587, 129.599, 3.668, 16.688 False
179.465, 129.599, 3.637, 16.721 False
179.345, 129.600, 3.607, 16.754 False
179.225, 129.600, 3.576, 16.787 False
179.107, 129.600, 3.546, 16.820 False
178.990, 129.600, 3.514, 16.853 False
178.873, 129.600, 3.484, 16.886 False
178.758, 129.600, 3.452, 16.919 False
178.643, 129.600, 3.422, 16.952 False
178.530, 129.600, 3.390, 16.985 False
178.418, 129.600, 3.360, 17.018 False
178.307, 129.600, 3.328, 17.051 False
178.197, 129.600, 3.299, 17.084 False
178.087, 129.600, 3.267, 17.117 False
177.979, 129.600, 3.238, 17.150 False
177.872, 129.600, 3.207, 17.183 False
177.766, 129.600, 3.178, 17.216 False
177.661, 129.600, 3.147, 17.249 False
177.557, 129.600, 3.118, 17.282 False
177.453, 129.598, 3.087, 17.315 False
177.351, 129.597, 3.058, 17.348 False
177.250, 129.596, 3.029, 17.381 False
177.150, 129.596, 3.001, 17.414 False
177.050, 129.595, 2.970, 17.447 False
176.952, 129.595, 2.941, 17.480 False
176.855, 129.594, 2.910, 17.513 False
176.759, 129.594, 2.881, 17.546 False
176.663, 129.593, 2.849, 17.579 False
176.569, 129.593, 2.818, 17.612 False
176.476, 129.592, 2.786, 17.645 False
176.384, 129.592, 2.756, 17.678 False
176.293, 129.591, 2.727, 17.711 False
176.202, 129.591, 2.706, 17.744 False
176.113, 129.590, 2.689, 17.777 False
176.023, 129.590, 2.678, 17.810 False
175.934, 129.590, 2.670, 17.843 False
175.845, 129.589, 2.662, 17.876 False
175.756, 129.589, 2.656, 17.909 False
175.668, 129.588, 2.649, 17.942 False
175.579, 129.587, 2.644, 17.975 False
175.491, 129.587, 2.638, 18.008 False
175.403, 129.586, 2.633, 18.041 False
